typeID,groupID,typeName,description,mass,volume,capacity,portionSize,raceID,basePrice,published,marketGroupID,iconID,soundID,graphicID
3572,135,CONCORD Quad 3500mm Siege Artillery Blueprint,,0E-10,0.0100000000,0E-10,1,None,37692954.0000,1,None,2842,None,0
3573,55,CONCORD Hexa 2500mm Repeating Cannon,"One of the largest weapons currently in existence, this massive autocannon is designed for extended sieges of stationary installations and other large targets.
Note: May only be fitted to capital class ships.

Must be loaded with any of the following regular and advanced projectile ammo types: Carbonized Lead, Depleted Uranium, EMP, Fusion, Nuclear, Phased Plasma, Proton, Titanium Sabot, Barrage, Hail.",75.0000000000,4000.0000000000,10.0000000000,1,None,32694870.0000,1,776,2838,None,11308
3574,135,CONCORD Hexa 2500mm Repeating Cannon Blueprint,,0E-10,0.0100000000,0E-10,1,None,32694870.0000,1,None,2838,None,0
3575,67,CONCORD Capital Remote Capacitor Transmitter,"Transfers capacitor energy to another ship.

Note: May only be fitted to capital class ships.",1000.0000000000,4000.0000000000,0E-10,1,4,26773840.0000,1,910,1035,None,0
3576,76,Heavy Capacitor Booster I,Provides a quick injection of power into the capacitor.,0E-10,20.0000000000,128.0000000000,1,None,70258.0000,1,701,1031,None,0
3577,156,Heavy Capacitor Booster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,702580.0000,1,1563,1031,None,0
3578,76,Heavy Capacitor Booster II,Provides a quick injection of power into the capacitor.,0E-10,20.0000000000,160.0000000000,1,None,230876.0000,1,701,1031,None,0
3579,156,Heavy Capacitor Booster II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,1031,None,0
3580,147,CONCORD Capital Remote Capacitor Transmitter Blueprint,,0E-10,0.0100000000,0E-10,1,None,26773840.0000,1,None,1035,None,0
3581,538,Purloined Sansha Data Analyzer,"CONCORD has acquired untold numbers of these devices from destroyed Sansha vessels during recent raids. The modules have the appearance of standard data analyzers, but when connected to the systems of a suitably modified ship, they exhibit significantly enhanced capabilities.<br><br>Official DED reports on the devices' internal workings cite ""inconclusive results"", but CONCORD has nevertheless opted to distribute these modules to capsuleers in the hope that they might be useful in the fight against Kuvakei's minions.

Note: Due to recently discovered branch prediction vulnerabilities in certain Upwell Consortium Recursive Computing Modules this analyzer may also be used to collect sensitive information concerning reinforcement periods of Upwell Structures.",1800.0000000000,5.0000000000,0E-10,1,None,33264.0000,1,1718,2856,None,0
3582,917,Purloined Sansha Data Analyzer Blueprint,,0E-10,0.0100000000,0E-10,1,None,332640.0000,1,None,2856,None,0
3583,314,Badly Mangled Components,This rather large pile of obviously-broken components stands testament to the follies of reprocessing an item without <i>really</i> understanding how it fits together.,700.0000000000,4.0000000000,0E-10,1,None,None,1,None,1365,None,0
3584,314,True Slave Decryption Node,"Functionally, this piece of hardware - obviously of Sansha origin - is an extremely sophisticated parallel processing unit. Connecting it to a standard interface bus and running a few diagnostics reveals that it has been configured to act as the master node for a quasi-distributed decryption system, and its response rate suggests that it's exceptionally efficient at this task.<br><br>It is, however, difficult to ignore the fact that it's also a head in a jar - particularly when it opens its eyes briefly, looks around, and frowns.",700.0000000000,4.0000000000,0E-10,1,None,None,1,None,2553,None,0
3585,314,Mangled Sansha Data Analyzer,"This is still nearly recognizable as a Purloined Sansha Data Analyzer, but attempting to reprocess it has left it broken yet still more-or-less intact. It's possible that running it through the reprocessor a second time will yield better results.",1650.0000000000,5.0000000000,0E-10,1,None,33264.0000,1,None,2856,None,0
3586,41,Small Remote Shield Booster I,"Transfers shield power over to the target ship, aiding in its defense.",0E-10,5.0000000000,0E-10,1,None,4996.0000,1,603,86,None,0
3587,121,Small Remote Shield Booster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,49960.0000,1,1553,86,None,0
3588,41,Small Remote Shield Booster II,"Transfers shield power over to the target ship, aiding in its defense.",0E-10,5.0000000000,0E-10,1,None,38726.0000,1,603,86,None,0
3589,121,Small Remote Shield Booster II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,86,None,0
3590,917,Mangled Sansha Data Analyzer Blueprint,,0E-10,0.0100000000,0E-10,1,None,332640.0000,1,None,2856,None,0
3591,319,Angel Control Tower,The Angel Control Tower is an enhanced version of the Matari control tower utilizing the latest frontier design techniques to increase its defenses and efficiency.,100000.0000000000,1150.0000000000,8850.0000000000,1,2,None,0,None,None,None,3290
3592,226,Caldari Wyvern Carrier,"The Wyvern is based on documents detailing the design of the ancient Raata empire's seafaring flagship, the Oryioni-Haru. According to historical sources the ship was traditionally taken on parade runs between the continent of Tikiona and the Muriyuke archipelago, seat of the Emperor, and represented the pride and joy of what would one day become the Caldari State. Today's starfaring version gives no ground to its legendary predecessor; with its varied applications in the vast arena of deep space, the Wyvern is likely to stand as a symbol of Caldari greatness for untold years to come.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,2928
3593,226,Caldari Phoenix Dreadnought,"In terms of Caldari design philosophy, the Phoenix is a chip off the old block. With a heavily tweaked missile interface, targeting arrays of surpassing quality and the most advanced shield systems to be found anywhere, it is considered the strongest long-range installation attacker out there. While its shield boosting actuators allow the Phoenix, when properly equipped, to withstand tremendous punishment over a short duration, its defenses are not likely to hold up against sustained attack over longer periods. With a strong supplementary force, however, few things in existence rival this vessel's pure annihilative force.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,2786
3594,226,Caldari Leviathan Titan,"Citizens of the State, rejoice! Today, a great milestone has been achieved by our glorious leaders. A stepping stone in the grand story of our empire has been traversed. Our individual fears may be quietened; the safety of our great nation has been secured. Today, unyielding, we have walked the way of the warrior. In our hands have our fates been molded. On the Leviathan's back will our civilization be carried home and the taint of the Enemy purged from our souls. Rejoice, citizens! Victory is at hand. -Caldari State Information Bureau Pamphlet, 23248 AD",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,2930
3595,226,Caldari Badger Hauler,"The Badger-class hauler is the main cargo-carrier for the Caldari State, particularly in long, arduous trade-runs. Its huge size and comfortable armament makes it perfectly equipped for those tasks, although the Caldari seldom let it roam alone.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,51
3596,41,Medium Remote Shield Booster I,"Transfers shield power over to the target ship, aiding in its defense.",0E-10,10.0000000000,0E-10,1,None,12470.0000,1,602,86,None,0
3597,121,Medium Remote Shield Booster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,124700.0000,1,1553,86,None,0
3598,41,Medium Remote Shield Booster II,"Transfers shield power over to the target ship, aiding in its defense.",0E-10,10.0000000000,0E-10,1,None,79936.0000,1,602,86,None,0
3599,121,Medium Remote Shield Booster II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,86,None,0
3600,226,Caldari Tayra Hauler,"The Tayra is an alternative version of the famous Badger, it's mostly used by the military or the mega corps for transports of goods of great value. The Tayra has a much larger cargo capacity, making it ideal for high volume hauling.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,52
3601,226,Caldari Charon Freighter,"As the makers of the Charon, the Caldari State are generally credited with pioneering the freighter class. Recognizing the need for a massive transport vehicle as deep space installations constantly increase in number, they set about making the ultimate in efficient mass transport - and were soon followed by the other empires. Regardless, the Charon still stands out as the benchmark by which the other freighters were measured. Its massive size and titanic cargo hold are rivalled by none.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,2740
3602,226,Gallente Atron Frigate,"The Atron is a hard nugget with an advanced power conduit system, but little space for cargo. Although it is a good harvester when it comes to mining, its main ability is as a combat vessel.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,323
3603,226,Gallente Imicus Frigate,"The Imicus is a slow but hard-shelled frigate, ideal for any type of scouting activity. Used by merchant, miner and combat groups, the Imicus is usually relied upon as the operation's eyes and ears when traversing low security sectors.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,322
3604,226,Gallente Incursus Frigate,"The Incursus is commonly found spearheading Gallentean military operations. Its speed and surprising strength make it excellent for skirmishing duties. Incursus-class ships move together in groups and can quickly and effectively gang up on ships many times their size and overwhelm them. In recent years the Incursus has increasingly found its way into the hands of pirates, who love its aggressive appearance.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,61
3605,226,Gallente Maulus Frigate,"ThThe Maulus is a high-tech vessel, specialized for electronic warfare. It is particularly valued in fleet warfare due to its optimization for sensor dampening technology.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,324
3606,41,Large Remote Shield Booster I,"Transfers shield power over to the target ship, aiding in its defense.",0E-10,25.0000000000,0E-10,1,None,31244.0000,1,601,86,None,0
3607,121,Large Remote Shield Booster I Blueprint,,0E-10,0.0100000000,0E-10,1,None,312440.0000,1,1553,86,None,0
3608,41,Large Remote Shield Booster II,"Transfers shield power over to the target ship, aiding in its defense.",0E-10,25.0000000000,0E-10,1,None,139968.0000,1,601,86,None,0
3609,121,Large Remote Shield Booster II Blueprint,,0E-10,0.0100000000,0E-10,1,None,9999999.0000,1,None,86,None,0
3610,226,Gallente Navitas Frigate,"In YC114 each major empire faction, having been embroiled in a harrowing, extensive, long-term war, recognized the growing need for support and logistics functionality in their vessels during the kind of protracted interstellar warfare that might otherwise prove exhausting for its participants. In the Gallente Federation, this led to the redesign and redeployment of the Navitas. The Navitas had been a solid mining vessel that had seen wide use by independent excavators, along with being one of the best ships available for budding traders and even for much-maligned scavengers. After its redesign, its long-range scanners and sturdy outer shell gave way entirely for remote repairing capabilities, moving the Navitas away from the calming buzz of mining lasers and into the roar of battle.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,59
3611,226,Gallente Tristan Frigate,"Often nicknamed The Fat Man this nimble little frigate is mainly used by the Federation in escort duties or on short-range patrols. The Tristan has been very popular throughout Gallente space for years because of its versatility. It is rather expensive, but buyers will definitely get their money's worth, as the Tristan is one of the more powerful frigates available on the market.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,60
3612,226,Gallente Catalyst Destroyer,"Ideally suited for both skirmish warfare and fleet support, the Catalyst is touted as one of the best anti-frigate platforms out there. Faced with its top-of-the-line tracking equipment, not many can argue.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,2389
3613,226,Gallente Celestis Cruiser,"The Celestis cruiser is a versatile ship which can be employed in a myriad of roles, making it handy for small corporations with a limited number of ships. True to Gallente style the Celestis is especially deadly in close quarters combat due to its advanced targeting systems.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,319
3614,226,Gallente Exequror Cruiser,"In YC114 each major empire faction, having been embroiled in a harrowing, extensive, long-term war, recognized the growing need for support and logistics functionality in their vessels during the kind of protracted interstellar warfare that might otherwise prove exhausting for its participants. Both Frigate and Cruiser-class ships were put under the microscope, and in the Gallente Federation the outcome of the re-evaluation process led, among other developments, to a redesign and redeployment of the Exequoror. The Exequror was a heavy cargo cruiser originally strong enough to defend itself against raiding frigates, though it lacked prowess in heavier combat situations. After its redesign, it had some of that bulk - and, necessarily, some of that strength - yanked out and replaced with the capability to help others in heavy combat situations, in particular those who needed armor repairs.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,320
3615,226,Gallente Thorax Cruiser,"The Thorax-class cruiser is the latest combat ship commissioned by the Federation. While the Thorax is a very effective ship at any range, typical of modern Gallente design philosophy it is most effective when working at extreme close range where its blasters and hordes of combat drones tear through even the toughest of enemies.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,63
3616,41,Capital Remote Shield Booster I,"Transfers shield power over to the target ship, aiding in its defense.

Note: May only be fitted to capital class ships.",0E-10,4000.0000000000,0E-10,1,4,24659510.0000,1,600,86,None,0
3617,121,Capital Remote Shield Booster I Blueprint,,0E-10,0.0100000000,0E-10,1,1,24659510.0000,1,1553,86,None,0
3618,41,Capital Remote Shield Booster II,"Transfers shield power over to the target ship, aiding in its defense.

Note: May only be fitted to capital class ships.",0E-10,4000.0000000000,0E-10,1,None,155242.0000,1,600,86,None,0
3619,121,Capital Remote Shield Booster II Blueprint,,0E-10,0.0100000000,0E-10,1,None,9999999.0000,1,None,86,None,0
3620,226,Fortified Starbase Shield Generator,"Smaller confined shield generators with their own access restrictions can be deployed outside the Control Tower's defense perimeter. This allows for lesser security areas around the Starbase, for purposes of storage or pickup.",1.0000000000,1.0000000000,0E-10,1,4,None,0,None,None,None,2380
3624,306,Holding Cell,If you have the right equipment you might be able to hack into the databank and get some valuable information.,10000.0000000000,27500.0000000000,2700.0000000000,1,None,None,0,None,None,None,2431
3625,517,Rohan Shadrak's Bellicose,"Rohan Shadrak is a Vherokior Shaman of somewhat eccentric repute - he was once described by Isardsund Urbrald, CEO of Vherokior tribe to be ""Mad as a biscuit"". A staunch traditionalist, he is a vocal - and occasionally physical - opponent of CONCORD laws against drug transportation.",0E-10,0E-10,0E-10,1,2,None,0,None,None,None,303
3626,226,Sansha Station Ruins,Ruins.,0E-10,0E-10,0E-10,1,None,None,0,None,None,20174,10670
3627,314,Construction Materials,"Metal girders, plasteel concrete and fiber blocks are all very common construction material used around the universe.",1000000.0000000000,70.0000000000,0E-10,1,None,500.0000,1,None,26,None,0
3628,659,Nation,,1550000000.0000000000,62000000.0000000000,1405.0000000000,1,32,14573872400.0000,0,None,None,20062,10038
3629,306,Amarr Academy Office,The Pilot Certification Documents can be retrieved from inside this office.,10000.0000000000,27500.0000000000,2700.0000000000,1,4,None,0,None,None,None,2404
3630,226,Amarr Crucifier Frigate,"The Crucifier was first designed as an explorer/scout, but the current version employs the electronic equipment originally intended for scientific studies for more offensive purposes. The Crucifier's electronic and computer systems take up a large portion of the internal space leaving limited room for cargo or traditional weaponry.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,1066
3631,226,Amarr Executioner Frigate,"The Executioner is another newly commissioned ship of the Amarr Imperial Navy. The Executioner was designed specially to counter the small, fast raider frigates of the Minmatar Republic; thus it is different from most Amarr ships in favoring speed over defenses. With the Executioner, the Amarrians have expanded their tactical capabilities on the battlefield.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,54
3632,226,Amarr Inquisitor Frigate,"In YC114 each major empire faction, having been embroiled in a harrowing, extensive, long-term war, recognized the growing need for support and logistics functionality in their vessels during the kind of protracted interstellar warfare that might otherwise prove exhausting for its participants. In the Amarr Empire, this led to the redesign and redeployment of the Inquisitor. The Inquisitor was originally an example of how the Amarr Imperial Navy modeled their design to counter specific tactics employed by the other empires. After its redesign, it was exclusively devoted to the role of a support frigate, and its formerly renowned missile capabilities gave way to a focus on remote armor repair.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,55
3633,226,Amarr Magnate Frigate,"This Magnate-class frigate is one of the most decoratively designed ship classes in the Amarr Empire, considered to be a pet project for a small, elite group of royal ship engineers for over a decade. The frigate's design has gone through several stages over the past decade, and new models of the Magnate appear every few years. The most recent versions of this ship – the Silver Magnate and the Gold Magnate – debuted as rewards in the Amarr Championships in YC105, though the original Magnate design is still a popular choice among Amarr pilots.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,3367
3634,53,Civilian Gatling Pulse Laser,"Low powered, rapid fire multi-barreled energy weapon that delivers a steady stream of damage. Comes with a pre-fitted irreplaceable standard frequency crystal.",500.0000000000,5.0000000000,0E-10,1,None,None,0,None,350,None,11118
3635,226,Amarr Punisher Frigate,"The Amarr Imperial Navy has been upgrading many of its ships in recent years and adding new ones. The Punisher is one of the most recent ones and considered by many to be the best Amarr frigate in existence. As witnessed by its heavy armaments, the Punisher is mainly intended for large-scale military operations, acting in coordination with larger military vessels, but it is more than powerful enough for solo operations.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,300
3636,53,Civilian Gatling Autocannon,"Low powered, rapid fire multi-barreled projectile weapon that delivers a steady stream of damage. Generates Its own ammo from space particles. Cannot use standard projectile ammo.",500.0000000000,5.0000000000,0E-10,1,None,None,0,None,387,None,11161
3637,226,Amarr Tormentor Frigate,"The Tormentor has been in service for many decades, mainly as a mining ship. It is not big enough to cut it as a battle frigate, but as with most Amarr ships its strong defenses make it a tough opponent to crack. Exactly for this and the way it seems to be curling up on itself has given the Tormentor-class the nickname 'Armadillo'.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,56
3638,53,Civilian Gatling Railgun,"Low powered, rapid fire multi-barreled hybrid weapon that delivers a steady stream of damage. Generates Its own ammunition from space particles. Cannot use standard hybrid charges.",500.0000000000,5.0000000000,0E-10,1,None,None,0,None,349,None,11140
3639,226,Amarr Coercer Destroyer,"Noticing the alarming increase in Minmatar frigate fleets, the Imperial Navy made its plans for the Coercer, a vessel designed specifically to seek and destroy the droves of fast-moving frigate rebels.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,2387
3640,53,Civilian Light Electron Blaster,"Low powered, rapid fire multi-barreled hybrid weapon that delivers a steady stream of damage. Generates Its own ammo from space particles. Cannot use standard hybrid ammo.",500.0000000000,5.0000000000,0E-10,1,None,None,0,None,376,None,11127
3641,226,Amarr Arbitrator Cruiser,,0E-10,0E-10,0E-10,1,4,None,0,None,None,None,298
3642,226,Amarr Augoror Cruiser,"In YC114 each major empire faction, having been embroiled in a harrowing, extensive, long-term war, recognized the growing need for support and logistics functionality in their vessels during the kind of protracted interstellar warfare that might otherwise prove exhausting for its participants. Both Frigate and Cruiser-class ships were put under the microscope, and in the Amarr Empire the outcome of the re-evaluation process led, among other developments, to a redesign and redeployment of the Augoror. The Augoror-class cruiser is one of the old warhorses of the Amarr Empire, having seen action in both the Jovian War and the Minmatar Rebellion. Like most Amarr vessels, the Augoror depended first and foremost on its resilience and heavy armor to escape unscathed from unfriendly encounters. After its overhaul, it had some of the armor stripped off to make room for equipment allowing it to focus on the armor of other vessels, along with energy transfers.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,58
3643,280,Soil,Fertile soil rich with nutrients is very sought after by agricultural corporations and colonists on worlds with short biological history.,3000.0000000000,1.5000000000,0E-10,1,None,80.0000,1,20,1181,None,0
3644,226,Amarr Omen Cruiser,The Omen is a stereotypical example of the Amarrian School of thinking when it comes to ship design: thick armor and hard hitting lasers. Advancements in heat dissipation allow the Omen to fire its lasers faster than other ships without this technology.,0E-10,0E-10,0E-10,1,4,None,0,None,None,None,1065
3645,1042,Water,Water is one of the basic conditional elements of human survival. Most worlds have this compound in relative short supply and hence must rely on starship freight.,0E-10,0.1900000000,0E-10,1,None,35.0000,1,1334,1178,None,0
3646,226,Amarr Harbinger Battlecruiser,"Right from its very appearance on a battlefield, the Harbinger proclaims its status as a massive weapon, a laser burning through the heart of the ungodly. Everything about it exhibits this focused intent, from the lights on its nose and wings that root out the infidels, to the large number of turreted high slots that serve to destroy them. Should any heathens be left alive after the Harbinger's initial assault, its drones will take care of them.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,3133
3647,280,Holoreels,"Holographic video reels (also called ""holoreels"") are the most common type of personal entertainment there is. From interactive gaming to erotic motion pictures, these reels can contain hundreds of titles each.",100.0000000000,0.5000000000,0E-10,1,None,250.0000,1,492,1177,None,0
3648,226,Amarr Prophecy Battlecruiser,"The Prophecy is built on an ancient Amarrian warship design dating back to the earliest days of starship combat. Originally intended as a full-fledged battleship, it was determined after mixed fleet engagements with early prototypes that the Prophecy would be more effective as a slightly smaller, more mobile form of artillery support.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,2385
3649,226,Amarr Abaddon Battleship,"The Abaddon class ship is a celestial tool of destruction. It is designed to enter combat from the outset, targeting enemies at range and firing salvo after salvo at them, and to remain intact on the battlefield until every heretic in sight has been torn to shreds.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,3132
3650,226,Amarr Apocalypse Battleship,"In days past, only those in high favor with the Emperor could hope to earn the reward of commanding one of the majestic and powerful Apocalypse class battleships. In latter years, even though now in full market circulation, these golden, metallic monstrosities are still feared and respected as enduring symbols of Amarrian might.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,296
3651,54,Civilian Miner,"Common, low technology mining laser adapted for use with capsuleer technology. Works well for extracting common ore, but has great difficulty with higher end ores.

Without suitable skills and the use of specialized ships and modules, this mining laser will not be able to extract ore from Dark Ochre, Spodumain, Crokite, Bistot, or Arkonor asteroids, or any Common, Uncommon, Rare or Exceptional moon asteroids.",0E-10,5.0000000000,0E-10,1,None,None,1,1039,1061,None,11146
3652,226,Amarr Bestower Hauler,"The Bestower has for decades been used by the Empire as a slave transport, shipping human labor between cultivated planets in Imperial space. As a proof to how reliable this class has been through the years, the Emperor himself has used an upgraded version of this very same class as transports for the Imperial Treasury. The Bestower has very thick armor and large cargo space.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,1064
3653,63,Medium Hull Repairer I,Makes use of nano-assembler technology in order to repair damage done to the structure.,1000.0000000000,25.0000000000,0E-10,1,None,None,1,1054,21378,None,0
3654,143,Medium Hull Repairer I Blueprint,,0E-10,0.0100000000,0E-10,1,None,1250000.0000,1,1537,21378,None,0
3655,63,Medium Hull Repairer II,Makes use of nano-assembler technology in order to repair damage done to the structure.,1000.0000000000,10.0000000000,0E-10,1,None,None,1,1054,21378,None,0
3656,143,Medium Hull Repairer II Blueprint,,0E-10,0.0100000000,0E-10,1,None,9999999.0000,1,None,21378,None,0
3657,226,Amarr Sigil Hauler,A recent ship from Viziam. Based on a old slave transport design.,0E-10,0E-10,0E-10,1,4,None,0,None,None,None,2715
3658,226,Amarr Maller Cruiser,"Quite possibly the toughest cruiser in the galaxy, the Maller is a common sight in Amarrian Imperial Navy operations. It is mainly used for military duty, although a few can be found in the private sector acting as escort ships for very important dispatches.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,57
3659,226,Amarr Aeon Carrier,"Ships like the Aeon have been with the Empire for a long time. They have remained a mainstay of Amarr expansion as, hopeful for a new beginning beyond the blasted horizon, whole cities of settlers sojourn from their time-worn homesteads to try their luck on infant worlds. The Aeon represents the largest ship of its kind in the history of the Empire, capable of functioning as a mobile citadel in addition to fielding powerful wings of fighter bombers.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,2911
3660,226,Amarr Archon Carrier,"The Archon was commissioned by the Imperial Navy to act as a personnel and fighter carrier. The order to create the ship came as part of a unilateral initative issued by Navy Command in the wake of Emperor Kor-Azor's assassination. Sporting the latest in fighter command interfacing technology and possessing characteristically strong defenses, the Archon is a powerful aid in any engagement.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,2905
3661,226,Amarr Revelation Dreadnought,"The Revelation represents the pinnacle of Amarrian military technology. Maintaining their proud tradition of producing the strongest armor plating to be found anywhere, the Empire's engineers outdid themselves in creating what is arguably the most resilient dreadnought in existence. Added to that, the Revelation's ability to fire capital beams makes its position on the battlefield a unique one. When extended sieges are the order of the day, this is the ship you call in.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,2743
3662,226,Amarr Avatar Titan,"Casting his sight on his realm, the Lord witnessed The cascade of evil, the torrents of war. Burning with wrath, He stepped down from the Heavens To judge the unworthy, To redeem the pure. -The Scriptures, Revelation Verses 2:12",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,2910
3663,63,Large Hull Repairer I,Makes use of nano-assembler technology in order to repair damage done to the structure.,1000.0000000000,50.0000000000,0E-10,1,None,None,1,1055,21378,None,0
3664,143,Large Hull Repairer I Blueprint,,0E-10,0.0100000000,0E-10,1,None,3125000.0000,1,1537,21378,None,0
3665,63,Large Hull Repairer II,Makes use of nano-assembler technology in order to repair damage done to the structure.,1000.0000000000,50.0000000000,0E-10,1,None,None,1,1055,21378,None,0
3666,143,Large Hull Repairer II Blueprint,,0E-10,0.0100000000,0E-10,1,None,9999999.0000,1,None,21378,None,0
3667,226,Amarr Providence Freighter,"Even though characteristically last in the race to create a working prototype of new technology, the Empire's engineers spared no effort in bringing the Providence into the world. While the massive potential for profit from the capsuleer market is said to have been what eventually made the stolid Empire decide to involve themselves in the freighter business, their brainchild is by no means the runt of the litter; the Providence is one of the sturdiest freighters out there.",0E-10,0E-10,0E-10,1,4,None,0,None,None,None,2738
3668,226,Gallente Brutix Battlecruiser,"One of the most ferocious war vessels to ever spring from Gallente starship design, the Brutix is a behemoth in every sense of the word. When this hard-hitting monster appears, the battlefield takes notice.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,2383
3669,226,Gallente Myrmidon Battlecruiser,"Worried that their hot-shot pilots would burn brightly in their eagerness to engage the enemy, the Federation Navy created a ship that encourages caution over foolhardiness. A hardier version of its counterpart, the Myrmidon is a ship designed to persist in battle. Its numerous medium and high slots allow it to slowly bulldoze its way through the opposition, while its massive drone space ensures that no enemy is left unscathed.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,3168
3670,226,Caldari Bantam Frigate,"In YC114 each major empire faction, having been embroiled in a harrowing, extensive, long-term war, recognized the growing need for support and logistics functionality in their vessels during the kind of protracted interstellar warfare that might otherwise prove exhausting for its participants. In the Caldari State, this led to the redesign and redeployment of the Bantam. The Bantam, a strong and sturdy craft, was originally an extremely effective mining frigate. After its redesign, the Bantam's large structure had to give way for logistics systems that ate up some of its interior room but allowed it to focus extensively on shield support for fellow vessels.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,38
3671,226,Caldari Condor Frigate,The Condor is fast and agile. It has limited cargo space so it's not very suitable for trading or mining. It is best used as an assault vessel in a hit-and-run type of operations.,0E-10,0E-10,0E-10,1,1,None,0,None,None,None,39
3672,226,Caldari Griffin Frigate,"The Griffin is much used by the Caldari Navy as a support vessel in combat squadrons, using its impressive array of electronic gadgetry to disrupt the operation of target ships, making them easy prey for traditional combat vessels.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,40
3673,280,Wheat,Cereal grasses have been localized on hundreds of worlds. The grains of the wheat plant make a solid foundation for the production of foodstuffs within empire space.,1000.0000000000,1.1500000000,0E-10,1,None,100.0000,1,492,1182,None,0
3674,226,Caldari Heron Frigate,"The Heron has good computer and electronic systems, giving it the option of participating in electronic warfare. But it has relatively poor defenses and limited weaponry, so it's more commonly used for scouting and exploration.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,316
3675,226,Caldari Kestrel Frigate,"The Kestrel is a heavy missile boat with a fairly large cargo space and one of the most sophisticated sensor arrays around. Interestingly enough, it has been used by both the Caldari Navy and several wealthy trade corporations as a cargo-hauling vessel. It is one of few trading vessels with good punching power, making it ideal for solo trade-runs in dangerous areas. The Kestrel was designed so that it could take up to four missile launchers but instead it can not be equipped with turret weapons nor mining lasers.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,313
3676,226,Caldari Merlin Frigate,"The Merlin is the most powerful all-out combat frigate of the Caldari. It is highly valued for its versatility in using both missiles and turrets, while its defenses are exceptionally strong for a Caldari vessel.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,314
3677,226,Caldari Cormorant Destroyer,"The Cormorant is the only State-produced space vessel whose design has come from a third party. Rumors abound, of course, but the designer's identity has remained a tightly-kept secret in the State's inner circle.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,2388
3678,226,Caldari Blackbird Cruiser,"The Blackbird is a small high-tech cruiser newly employed by the Caldari Navy. Commonly seen in fleet battles or acting as wingman, it is not intended for head-on slugfests, but rather delicate tactical situations.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,311
3679,226,Caldari Caracal Cruiser,"The Caracal is a powerful vessel that specializes in missile deployment. It has excellent shield defenses, but poor armor plating. Its missile arsenal, when fully stocked, is capable of making mincemeat of almost anyone.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,42
3680,226,Caldari Moa Cruiser,"The Moa was designed as an all-out combat ship, and its heavy armament allows the Moa to tackle almost anything that floats in space. In contrast to its nemesis the Thorax, the Moa is most effective at long range where its railguns and missile batteries can rain death upon foes.",0E-10,0E-10,0E-10,1,1,None,0,None,None,None,49
